time,price,variance
2.619047619047618625e-01,8.864808342958664866e+01,5.691917285343204430e-02
2.658730158730158721e-01,8.857733974673074329e+01,5.710355519003128960e-02
2.698412698412698263e-01,8.995108817853640915e+01,5.647668695166524477e-02
2.738095238095237804e-01,9.046514821618215763e+01,5.631335047222225249e-02
2.777777777777777901e-01,8.962246560148450669e+01,5.694351020350176679e-02
2.817460317460317443e-01,9.013625097322629642e+01,5.628663201833872254e-02
2.857142857142856984e-01,9.225844913269354208e+01,5.657376954155465820e-02
2.896825396825396526e-01,9.223518299080926397e+01,5.602824092135490208e-02
2.936507936507936067e-01,9.443932089222876414e+01,5.454129775710710865e-02
2.976190476190476164e-01,9.089502425479255976e+01,5.648057700989499857e-02
3.015873015873015706e-01,9.204657336167554149e+01,5.644739628957746308e-02
3.055555555555555247e-01,9.219282448579291156e+01,5.670975114800334838e-02
3.095238095238095344e-01,9.180631738963447219e+01,5.717669278248298237e-02
3.134920634920634885e-01,9.195935419469059013e+01,5.709325037639996492e-02
3.174603174603174427e-01,8.927428454573767169e+01,5.762994905029392850e-02
3.214285714285713969e-01,8.900334645028161162e+01,5.775687419168455683e-02
3.253968253968253510e-01,8.951109461476426077e+01,5.717081229638597967e-02
3.293650793650793607e-01,9.155191879353478157e+01,5.688769263165562723e-02
3.333333333333333148e-01,9.086757919906605707e+01,5.705400711853410994e-02
3.373015873015872690e-01,8.979431735304227402e+01,5.700827686589558796e-02
3.412698412698412787e-01,8.914449723798981040e+01,5.707199996582282969e-02
3.452380952380952328e-01,9.040668435707745232e+01,5.678366978760301942e-02
3.492063492063491870e-01,9.087975597065717182e+01,5.628187124716798467e-02
3.531746031746031411e-01,9.018881128420004245e+01,5.609527958921817908e-02
3.571428571428570953e-01,9.090806732093885500e+01,5.593289010547525947e-02
3.611111111111111049e-01,9.106566806618626231e+01,5.598904237616434548e-02
3.650793650793650591e-01,9.241644172565746373e+01,5.519012132929530107e-02
3.690476190476190133e-01,9.148752169469520368e+01,5.528425325087911457e-02
3.730158730158730229e-01,9.107073741965680824e+01,5.555587153882082796e-02
3.769841269841269771e-01,9.056801867650662530e+01,5.496985456644327278e-02
3.809523809523809312e-01,8.865688706799069507e+01,5.496440772791227891e-02
3.849206349206348854e-01,8.907108694372816160e+01,5.441277377897379280e-02
3.888888888888888395e-01,8.943925500148698404e+01,5.414900730300076931e-02
3.928571428571428492e-01,8.947184754393286710e+01,5.429265465674425889e-02
3.968253968253968034e-01,8.919008050601064497e+01,5.516938983616695436e-02
4.007936507936507575e-01,8.736678256815473276e+01,5.633497375753651615e-02
4.047619047619047672e-01,8.684377903448977065e+01,5.644457373031419589e-02
4.087301587301587213e-01,8.642409963952999874e+01,5.658835716976250152e-02
4.126984126984126755e-01,8.541560473399783859e+01,5.644656061237368627e-02
4.166666666666666297e-01,8.523394456314258605e+01,5.649557098592282445e-02
4.206349206349205838e-01,8.577557762961968990e+01,5.610372230311516661e-02
4.246031746031745935e-01,8.824909653324802150e+01,5.526641332942792278e-02
4.285714285714285476e-01,8.850295828686320476e+01,5.471759390314050869e-02
4.325396825396825018e-01,8.886508818157844303e+01,5.483930378472285511e-02
4.365079365079365115e-01,8.879311922537495150e+01,5.566590089245890965e-02
4.404761904761904656e-01,8.632140847704485509e+01,5.658382460890506310e-02
4.444444444444444198e-01,8.631167675492798708e+01,5.678654296244960153e-02
4.484126984126983739e-01,8.641430154215974824e+01,5.709789529113497991e-02
4.523809523809523281e-01,8.970394739050846056e+01,5.555634805407906607e-02
4.563492063492063378e-01,8.947374253376695208e+01,5.575307377553104932e-02
4.603174603174602919e-01,8.990168531038685273e+01,5.557994731081204037e-02
4.642857142857142461e-01,8.988110373684780541e+01,5.562764416058921246e-02
4.682539682539682557e-01,8.835922198933388927e+01,5.580294284732742471e-02
4.722222222222222099e-01,8.990044351369699882e+01,5.519772199450690559e-02
4.761904761904761640e-01,9.093261646117579744e+01,5.505077022974130818e-02
4.801587301587301182e-01,9.202847057576903467e+01,5.538737571324606895e-02
4.841269841269840724e-01,9.082212553555649492e+01,5.634567721568519566e-02
4.880952380952380820e-01,9.277377686509043997e+01,5.673598449799398258e-02
4.920634920634920362e-01,9.086853934704937785e+01,5.703433248711139991e-02
4.960317460317459903e-01,9.170035704522405240e+01,5.716600809040885134e-02
5.000000000000000000e-01,9.480301895182546446e+01,5.608146823211323378e-02
5.039682539682539542e-01,9.343911300104309703e+01,5.774098191403076452e-02
5.079365079365079083e-01,9.266772057299920107e+01,5.757340038332130899e-02
5.119047619047618625e-01,9.283363587073563394e+01,5.703741703470475988e-02
5.158730158730158166e-01,9.215925498610820910e+01,5.695260801856074501e-02
5.198412698412697708e-01,9.006127120000010677e+01,5.660082313983062774e-02
5.238095238095237249e-01,9.017951517266314454e+01,5.625731357730100191e-02
5.277777777777777901e-01,8.878478288238514438e+01,5.638300448655458874e-02
5.317460317460317443e-01,8.944145045365803526e+01,5.619006157872112606e-02
5.357142857142856984e-01,8.824705791915559416e+01,5.682824201356150712e-02
5.396825396825396526e-01,9.035078643327078396e+01,5.699253680921807785e-02
5.436507936507936067e-01,8.931812167761491139e+01,5.788742134761109409e-02
5.476190476190475609e-01,8.890826620327850094e+01,5.771475320623251776e-02
5.515873015873015150e-01,9.003503776230645883e+01,5.676775349145047472e-02
5.555555555555555802e-01,8.841212328026487910e+01,5.765111985653367105e-02
5.595238095238095344e-01,8.874188045179380424e+01,5.678731185078894628e-02
5.634920634920634885e-01,9.052611027357858120e+01,5.705529731472823440e-02
5.674603174603174427e-01,8.838782760792469162e+01,5.850756151486552481e-02
5.714285714285713969e-01,8.866172708952397841e+01,5.812006766902824695e-02
5.753968253968253510e-01,8.903740596407708097e+01,5.702072232833824139e-02
5.793650793650793052e-01,9.011627007184220872e+01,5.730843776524080502e-02
5.833333333333332593e-01,8.847590881222221526e+01,5.787063350893140168e-02
5.873015873015872135e-01,8.674753723776997560e+01,5.920955262963516902e-02
5.912698412698412787e-01,8.746877584972558850e+01,5.802030802320722047e-02
5.952380952380952328e-01,8.788858441985708225e+01,5.750601381581143395e-02
5.992063492063491870e-01,8.824673141117052921e+01,5.734661632825144989e-02
6.031746031746031411e-01,8.873425205808999294e+01,5.715984981037350310e-02
6.071428571428570953e-01,8.785500042588380154e+01,5.724786167021304190e-02
6.111111111111110494e-01,8.818805892361511667e+01,5.743179015621648065e-02
6.150793650793650036e-01,8.860415970725659918e+01,5.667194278048629658e-02
6.190476190476190688e-01,8.768497544432935342e+01,5.694416791237261188e-02
6.230158730158730229e-01,9.020467188897673338e+01,5.599954303300506281e-02
6.269841269841269771e-01,9.087004337333529236e+01,5.600234424909848741e-02
6.309523809523809312e-01,8.929601168820443036e+01,5.697889394510641248e-02
6.349206349206348854e-01,9.020754690490898042e+01,5.600181663354660000e-02
6.388888888888888395e-01,8.893171879024386328e+01,5.566993965569386887e-02
6.428571428571427937e-01,9.000396959879861924e+01,5.591607937108665494e-02
6.468253968253967479e-01,9.159695546582334202e+01,5.546531471943854513e-02
6.507936507936507020e-01,9.051443532070290132e+01,5.547326241803113983e-02
6.547619047619047672e-01,9.184382376561622152e+01,5.577304332149301408e-02
6.587301587301587213e-01,9.243601027140969961e+01,5.559665079678804273e-02
6.626984126984126755e-01,9.359841744766343652e+01,5.577254419063299579e-02
6.666666666666666297e-01,9.630477279510186861e+01,5.479786533352742212e-02
6.706349206349205838e-01,9.598456762436904910e+01,5.599055496817972183e-02
6.746031746031745380e-01,9.493933131905465928e+01,5.729428371177794355e-02
6.785714285714284921e-01,9.370099031519890787e+01,5.760073020097360857e-02
6.825396825396825573e-01,9.257853636454220236e+01,5.852675493340666474e-02
6.865079365079365115e-01,9.249577969714007963e+01,5.888523606470175836e-02
6.904761904761904656e-01,9.300543816770270666e+01,5.941449490290263979e-02
6.944444444444444198e-01,9.342747389794472213e+01,5.869939001695510805e-02
6.984126984126983739e-01,9.464096646902686416e+01,5.859688360998022844e-02
7.023809523809523281e-01,9.468629383679240163e+01,5.913213419092029632e-02
7.063492063492062822e-01,9.684526281228033895e+01,5.735461081139972550e-02
7.103174603174602364e-01,9.648666377421885443e+01,5.682776081286929071e-02
7.142857142857141906e-01,1.005381595865879660e+02,5.427751252539022436e-02
7.182539682539682557e-01,1.014949274021602434e+02,5.379797643143598151e-02
7.222222222222222099e-01,1.002608104875005210e+02,5.459560180802856127e-02
7.261904761904761640e-01,9.872131895020352488e+01,5.591865135011669929e-02
7.301587301587301182e-01,9.946181926584782218e+01,5.568302925068863846e-02
7.341269841269840724e-01,9.916037036463330878e+01,5.664117858255837690e-02
7.380952380952380265e-01,1.002560421202233272e+02,5.550136026778913073e-02
7.420634920634919807e-01,1.009915823389613792e+02,5.433107108186423229e-02
7.460317460317460458e-01,1.009128049456898566e+02,5.432218861734846443e-02
7.500000000000000000e-01,9.969476366069756068e+01,5.494153074418223898e-02
7.539682539682539542e-01,9.751765045859777103e+01,5.568754883950798734e-02
7.579365079365079083e-01,9.690024715286673995e+01,5.479989144231001835e-02
7.619047619047618625e-01,9.816002625717854357e+01,5.429190594782418861e-02
7.658730158730158166e-01,9.849744828021439957e+01,5.348120271314807384e-02
7.698412698412697708e-01,9.675416843401181666e+01,5.445091793380199552e-02
7.738095238095237249e-01,9.702880324568306492e+01,5.453657598804122902e-02
7.777777777777776791e-01,9.760853283065299024e+01,5.382646986860914473e-02
7.817460317460317443e-01,9.638372894513098288e+01,5.399523362708521373e-02
7.857142857142856984e-01,9.662884492050669394e+01,5.334699686629398863e-02
7.896825396825396526e-01,9.673886135835104483e+01,5.327150929780671146e-02
7.936507936507936067e-01,9.517222968789575077e+01,5.433603464063914423e-02
7.976190476190475609e-01,9.570121090503111816e+01,5.361810850478887502e-02
8.015873015873015150e-01,9.651528192518462390e+01,5.357998348008025796e-02
8.055555555555554692e-01,9.808008533546252750e+01,5.273695565823083992e-02
8.095238095238095344e-01,9.961583521849115641e+01,5.178297495247828619e-02
8.134920634920634885e-01,9.769657814424030562e+01,5.241231950808490636e-02
8.174603174603174427e-01,9.641235302459578804e+01,5.234301691818325081e-02
8.214285714285713969e-01,9.715912304518870712e+01,5.178900485077123778e-02
8.253968253968253510e-01,9.790617501460842220e+01,5.091093659204721372e-02
8.293650793650793052e-01,9.865472576123249837e+01,5.164825104321494470e-02
8.333333333333332593e-01,1.042797228479670650e+02,4.972926110829237883e-02
8.373015873015872135e-01,1.051507248431812656e+02,4.909866070849512598e-02
8.412698412698411676e-01,1.068627010480380903e+02,4.865411549908295330e-02
8.452380952380952328e-01,1.083212139602149477e+02,4.813976859799638103e-02
8.492063492063491870e-01,1.093337858876658544e+02,4.772298739003046769e-02
8.531746031746031411e-01,1.088933584482121830e+02,4.818566263024829516e-02
8.571428571428570953e-01,1.100753650796494156e+02,4.819956221299453308e-02
8.611111111111110494e-01,1.089379342113869882e+02,4.831881535640538544e-02
8.650793650793650036e-01,1.086139682373339355e+02,4.815555309939462125e-02
8.690476190476189577e-01,1.079201714043876876e+02,4.826193837663915465e-02
8.730158730158730229e-01,1.080750525908997872e+02,4.709168855649133872e-02
8.769841269841269771e-01,1.115832482179228151e+02,4.525617689088542311e-02
8.809523809523809312e-01,1.088591298713474913e+02,4.680488437302834231e-02
8.849206349206348854e-01,1.099154304953247845e+02,4.729071453475297560e-02
8.888888888888888395e-01,1.075463284724947357e+02,4.795288817394682823e-02
8.928571428571427937e-01,1.068807061456194418e+02,4.847285538442763775e-02
8.968253968253967479e-01,1.085397816173415748e+02,4.810445721428813215e-02
9.007936507936507020e-01,1.086689657845813031e+02,4.959983432969623796e-02
9.047619047619046562e-01,1.070701818416874289e+02,5.069147890408601947e-02
9.087301587301587213e-01,1.060208359027906369e+02,5.097903281315777080e-02
