mu,kappa,theta,sigma,rho,lambda,mu_j,sig_j
0.10568061235084249,2.2671766098955612,0.05284833950936317,0.011675430142154523,-0.6377212230600907,0.003303666237366153,-0.08591778265631878,3.162277660168379e-08
0.42885760592016925,1e-06,0.058764183089022586,0.011242083533909349,-0.6825261545257696,0.002851494221268489,-0.08591778323787183,3.162277660168379e-08
-0.12467271239107171,1.2735349214816643,0.05420256502335463,0.011553276512070759,-0.670291504337469,0.004949012031771255,-0.0859177845530859,3.162277660168379e-08
0.04250085184498764,1e-06,0.0539512680412899,0.010885853286447113,-0.7035134020142396,0.0025063217187193034,-0.08591778615946778,3.162277660168379e-08
0.06592803569614825,1e-06,0.056040377364392616,0.011432965287902103,-0.6798704259600866,0.0030395013891104166,-0.0859177864634539,3.162277660168379e-08
-0.1425255517028129,3.080115823520729,0.04976278212570451,0.012427943439730338,-0.6572779363264746,0.0029095363018419498,-0.08591778515434234,3.162277660168379e-08
-0.04865805429183512,0.4911335743396759,0.05378401867692238,0.011021073539906964,-0.6361007401801494,0.0017582077207014182,-0.08591778410570816,3.162277660168379e-08
0.10276226521160182,0.8033510268156686,0.044101843828857054,0.01157259816744049,-0.6473394075686209,0.001639023259498953,-0.0859177841709864,3.162277660168379e-08
-0.1619468153103092,2.497139787311253,0.04545846240270992,0.011572883689653072,-0.6311494169593556,0.001692012454433759,-0.08591778352216162,3.162277660168379e-08
0.11664594472844271,0.4173859434430018,0.03880879466610922,0.011218917191700092,-0.6552763921110342,0.0007855570715258276,-0.08591778410517666,3.162277660168379e-08
-0.05304257752834885,1.099768891423232,0.0382758503596803,0.012351304582288886,-0.6434741227709141,0.0008555317658413547,-0.08591778732474945,3.162277660168379e-08
0.21575454684397413,1.477151361750449,0.042403568716190304,0.011374561406016974,-0.6844754620424719,0.00037107935975584227,-0.0859177882663575,3.162277660168379e-08
0.15171357051421963,0.2908195750532617,0.057476700105405204,0.011125843461932827,-0.5847743362664777,0.0006122290702257082,-0.08591778836707582,3.162277660168379e-08
0.3069715012603771,0.1752373073171366,0.06896706200907049,0.01100525570302921,-0.6071950490054436,0.000984550938422878,-0.0859177873584109,3.162277660168379e-08
-0.06690798663072939,0.9694924095008041,0.05331606048430994,0.010685874984876907,-0.6782664970109691,0.0030757244102768777,-0.08591778879815667,3.162277660168379e-08
0.008779760400739356,1e-06,0.053782608858613676,0.01095836020082258,-0.6909498596929894,0.002079477093100181,-0.08591778921456228,3.162277660168379e-08
-0.03142740587241877,1.5262596765546437,0.052296189575005585,0.010282036902743501,-0.6301361509888349,0.0025827992865814957,-0.08591778968662019,3.162277660168379e-08
-0.18955146169275228,0.2688072789256174,0.07479217864657234,0.010671046756272486,-0.6408908671716996,0.001847564777954468,-0.08591779079187555,3.162277660168379e-08
0.21422078223151056,0.8274576694697593,0.06108340751063428,0.011472742164453197,-0.5889246317780037,0.0018630821363398832,-0.08591779161262088,3.162277660168379e-08
-0.4881157002836834,1.1797538598465365,0.0576555340956188,0.010927358080050456,-0.6924980681484643,0.006660175661529703,-0.08591779260778697,3.162277660168379e-08
-0.19776351079778842,1e-06,0.06577668503383222,0.010974282998824319,-0.6107900900614821,0.002517778086821061,-0.08591779216060925,3.162277660168379e-08
0.22468808717518154,1.5347507759870873,0.05022521342805389,0.011016843047650438,-0.6792973077489812,0.002764315440300667,-0.08591779029939577,3.162277660168379e-08
