Real,Final,Averege
0.04,0.040523565284148994,0.0410433591298149
0.0399299437607956,0.040568709188996584,0.04107267869951246
0.0399933277181417,0.04054156047564554,0.04100072034843925
0.0396330614739569,0.040621966598871476,0.04108523334146077
0.0397574661956402,0.04064206745134223,0.04112210980544816
0.0397542950110981,0.04061000200924294,0.04105844229109023
0.0396141926743121,0.040676453476359044,0.04114635225741108
0.0398074149327579,0.0408248988660725,0.04120140735164862
0.0397274162718565,0.04090639512696452,0.04123337533134074
0.0398683073822661,0.041037322419751575,0.04130177346049749
0.0399024295905645,0.041002224074689286,0.04126736420902205
0.0397459045703303,0.04108128595796175,0.04128021901215609
0.0397087751074156,0.04111757823520705,0.04129706535751785
0.0396957109300573,0.041063572511927854,0.04130142964191557
0.039852604412433,0.041022073133410136,0.04125535682126632
0.0397403759233165,0.041008306589047194,0.041227349939970556
0.0398270568305536,0.040999417910240504,0.041246526789051385
0.03985894480292,0.040947714195284785,0.04119741724290551
0.0398201044912766,0.0408547726997638,0.041175246646025815
0.0397573964079744,0.04086731335188972,0.04118403304287809
0.0396148734723227,0.04084520101837891,0.041197844415705516
0.039704202750758,0.04081393851698773,0.0411813479452724
0.0397294525139132,0.04069897778389019,0.04111764774642859
0.0397191848449314,0.040593582147995445,0.04105022228508972
0.0393365617536912,0.040676721047616944,0.04114024671295909
0.0396771060806184,0.040651154962188144,0.04115920015739852
0.0394924770486651,0.040599099192008554,0.041120878975640186
0.0394610927995189,0.0405719344092982,0.04115261731168461
0.0396774015181548,0.04060418003612845,0.041208033516808
0.0398163047704434,0.040621581439342684,0.04126195119705586
0.0397360585874626,0.04060194167334924,0.04128784239074974
0.0398010930473244,0.04058062930196801,0.04124152703890054
0.0398975772636977,0.04061756110696084,0.041310576039863676
0.0398881216793807,0.04055877297373499,0.041312563496019174
0.039836509958585,0.04061598718776973,0.04130611774951992
0.0399899867812874,0.040634409332849196,0.04126717099943858
0.0400216888761504,0.040534486978098555,0.04118773691988868
0.039894136022647,0.04058616362936211,0.041268093898661595
0.0401827958992603,0.040555799324776896,0.04129873818904982
0.0402156427422633,0.04048029728753685,0.041253623345447944
0.0400448074339945,0.04050210157576019,0.04126202307065794
0.039934452518052,0.04051943798185016,0.04129777623534864
0.040006638126701,0.040451250814251924,0.041302134389687134
0.0401062053786501,0.0405589878027814,0.04140133961204337
0.0403025682221679,0.040591394157198354,0.04142747321803774
0.0402422383917239,0.040627527207768084,0.041446126466201265
0.0400474812430165,0.04060961232925434,0.041443349339450944
0.0401365293833249,0.040622548212198,0.04142554677103831
0.0402032736928899,0.040623734870445787,0.0414042988432568
0.040116023814749,0.0405420313958533,0.04139524337703829
0.0400646013235748,0.04062307100450871,0.04144611521645133
0.0401179629493665,0.04074009759497182,0.041531361977022965
