Real,Final,Averege
0.04,0.04306743831522127,0.04295702355611251
0.0399299437607956,0.043028946699696015,0.04297561746046534
0.0399933277181417,0.042983091527492856,0.04290738259657459
0.0396330614739569,0.04302922110288094,0.04298125793564258
0.0397574661956402,0.04299484266942927,0.04301273481979573
0.0397542950110981,0.042974726859138945,0.042965295478712646
0.0396141926743121,0.04303306657531407,0.04306811302282552
0.0398074149327579,0.04295761642027477,0.04311514547887157
0.0397274162718565,0.042912488267646945,0.0431506987139827
0.0398683073822661,0.042905042664661795,0.04321389054614445
0.0399024295905645,0.04279915645932194,0.043178972370482675
0.0397459045703303,0.04283886056682808,0.04318512388699597
0.0397087751074156,0.04289805276975527,0.04319242556853966
0.0396957109300573,0.0429417471917081,0.043198143693766664
0.039852604412433,0.04284176687164464,0.04315880530437766
0.0397403759233165,0.04288203404167736,0.04311984415426909
0.0398270568305536,0.042914830383685626,0.043146114800678446
0.03985894480292,0.04289152697900404,0.043104507463971584
0.0398201044912766,0.042852849298095595,0.04307988047820453
0.0397573964079744,0.04293387925177283,0.04307180525309249
0.0396148734723227,0.04291188889044711,0.04308605815373662
0.039704202750758,0.04285933596709374,0.04306164217539389
0.0397294525139132,0.04276048260822339,0.043004286419897515
0.0397191848449314,0.042706660498566355,0.04293005201489156
0.0393365617536912,0.042739415259741204,0.043038796794430095
0.0396771060806184,0.04281037536903389,0.04304909896500224
0.0394924770486651,0.042844765725910616,0.04302290278349534
0.0394610927995189,0.04288426413247125,0.04305725736590021
0.0396774015181548,0.04293188243584442,0.04311322940040081
0.0398163047704434,0.04293515567703029,0.043164045478569814
0.0397360585874626,0.042989132779311795,0.043189217541407615
0.0398010930473244,0.04296888517786749,0.04314188011995635
0.0398975772636977,0.043115829702513965,0.04320169226779786
0.0398881216793807,0.0430139648421898,0.04318757374193905
0.039836509958585,0.042983202743135704,0.043185753331525724
0.0399899867812874,0.042877414754227454,0.04314561774454063
0.0400216888761504,0.0428322771198572,0.04307679410431154
0.039894136022647,0.04289668883247042,0.04316375009598303
0.0401827958992603,0.04287609072777724,0.043195496781181536
0.0402156427422633,0.04289047227898975,0.04316359592060555
0.0400448074339945,0.042906688867137464,0.043171214490891556
0.039934452518052,0.0428737953082623,0.04320866927467143
0.040006638126701,0.04288174523574682,0.04320323561220107
0.0401062053786501,0.04287944286730161,0.043307177123129786
0.0403025682221679,0.042884280512087994,0.043337992603924444
0.0402422383917239,0.042872691779718086,0.04337087632506017
0.0400474812430165,0.04290324035119263,0.04335372708044832
0.0401365293833249,0.042920407627351755,0.04332893773553298
0.0402032736928899,0.0428547408635014,0.043305980127172204
0.040116023814749,0.04284808302357904,0.04328705280534634
0.0400646013235748,0.042890229655855906,0.04333991282445658
0.0401179629493665,0.04293685411491765,0.043417938152598576
0.0401634786448449,0.04291615465567424,0.043380599056562656
0.0402575962439468,0.04284135949415621,0.043304324997691296
0.0399770273617306,0.04275116215601879,0.0432822446649249
0.0398644961565492,0.04278039079471868,0.04325922915148126
0.0399050789136072,0.04275470410541883,0.04322646097564138
0.0398902870661993,0.042664942476141984,0.04320148080335691
0.0399060261877464,0.04253068924096635,0.04315656027473359
0.0398548468892888,0.042563705577535645,0.043130466810595965
0.0398281976206145,0.042503293907089165,0.04308204510771432
0.0396230794740492,0.04251423612960709,0.04310536175368094
0.0395337908204286,0.042631024601711615,0.043114792953034574
0.0395661272740743,0.04255503565631058,0.043101328819493724
0.0397285964764921,0.04267653101194431,0.0432694533910506
0.0399951178819722,0.042753503135004846,0.0432431477207073
0.0401278089530512,0.042777819767603954,0.043278493273320076
0.0401596413158127,0.04279926409398054,0.043210666078698286
0.040007245884692,0.04277194185868792,0.0431488466011634
0.0397585712951157,0.04278894568300755,0.04308220788371704
0.0394692132012572,0.04273578902010721,0.04306512366962265
0.0395460363289704,0.04270491116975657,0.0430114678510036
0.0393743812320952,0.04259679372952188,0.042969740830251776
0.0393815800576838,0.04263768212241384,0.04305307510023998
0.0393470568550256,0.04269299872307806,0.04305880864538171
0.0393071179041047,0.0427487677321083,0.04313604858539859
0.0396885302441568,0.04271619122431892,0.04307669684121893
0.0396355926626952,0.042666717783808164,0.04309906939651906
0.0398304302587722,0.04280122056426073,0.04316894210547061
0.0398032837895319,0.04278365948376949,0.04314843604982541
0.0396357615043337,0.04261417708987693,0.0430823596043954
0.0396068435562305,0.04258504593535636,0.04305572813794944
0.0396329393124491,0.042619304508735016,0.04306217585166179
0.0394420754670535,0.04261962515155974,0.04314308985166195
0.039631384704756,0.042580942769422044,0.04307852123248857
0.0395705302076214,0.042654447186691063,0.043150380609097115
