Real,Final,Averege
0.04,0.03670627053390718,0.041693858787557075
0.0398187495686485,0.036608733696783385,0.04160621539214273
0.0398490428543847,0.03656781490276161,0.04159766996437222
0.0399152212047965,0.0367116747720672,0.041788812539749996
0.0399363564242335,0.03667370682101578,0.04178627168095132
0.0400685431753162,0.03665573454139817,0.04174984731154099
0.0401761757622176,0.03655017461358334,0.04168676657569979
0.039960553208113,0.03654716569152656,0.04162718102760626
0.0398787999189334,0.03663679262892643,0.04178509505182936
0.0398911314753579,0.03656287053578605,0.0416505462508645
0.039743239379721,0.036578564937873995,0.04163218206217252
0.0397718540553317,0.03652806433123034,0.041597080268702166
0.0397101456963034,0.03661262437556406,0.041587917786466096
0.0397933885511412,0.03660313712573425,0.04160396324314452
0.0399940996946997,0.036514430735443054,0.04153071825660734
0.0399671293386045,0.03647170696750377,0.04145050912150615
0.0399108382843509,0.03646744258582124,0.0413937179022634
0.0398701842881017,0.03667171353597072,0.04154221284661777
0.0399091919113785,0.03688879744361607,0.04177583644159242
0.039887312672299,0.03684159295141394,0.04171955360416126
0.0398235559272547,0.03679717518337878,0.04162665989509489
0.0398410824236126,0.036892821532374456,0.041680906878459816
0.0398101000503113,0.03693388348669809,0.041700662845167026
0.0396616459954948,0.036916731536458025,0.04167575313092389
0.0397232794016848,0.03692373543954253,0.04155375105436712
0.0393898115444071,0.037029696709050014,0.041578822085817854
0.0394599342427282,0.03708454709167761,0.04162630595379472
0.0395296066864536,0.03715316224285654,0.04159464599740842
0.0395229878512709,0.03732989523979962,0.041682898043482436
0.0396244624038901,0.03729454924357911,0.04160636292739427
0.0396186597614477,0.03720638275841399,0.04153985926785651
0.039617796529119,0.03728410733842399,0.04161170881090736
0.0395502114513028,0.03726310353434011,0.04162216229476815
0.0395259845802193,0.0371724722472724,0.041554911529414686
0.0396265987319672,0.0371175343818992,0.041455746618409554
0.0393642108498354,0.037283442954292645,0.04155720120499707
0.0393540302690501,0.037132435353872985,0.041460283219840674
0.0391159384021272,0.03741030292794594,0.041701358697767345
0.0391039677363223,0.03747830873121823,0.04167722879457851
0.0388252435944479,0.03750698338199775,0.04163899557960118
0.0388299413626593,0.03750972253492202,0.04164384624574846
0.038885592979404,0.037621810017697675,0.041695014227614416
0.0389330160036431,0.03775956157699207,0.04180300478276881
0.0390834768174162,0.037727105431963705,0.041789164702329955
0.0390271266880788,0.03773634514422597,0.04179204649886496
0.0391166805897514,0.037918565823828396,0.041909809889897814
0.0392497215244324,0.03773914302853654,0.041859806411194175
0.0391281476106625,0.03770062249281146,0.041859837031700424
0.0390292893348183,0.0378270986814534,0.04193002713860637
0.038989147769808,0.03773869968811109,0.04186318906570497
0.0388167525663659,0.03772051922301784,0.041850314109470294
0.0388176013180764,0.037672982075419935,0.04174538311058915
0.0387041089935135,0.03762481882335215,0.04167911844013088
0.0388586829140019,0.03765155219002398,0.041598001697760595
0.0388580072361117,0.037515615583621376,0.04152035955237546
0.0387428889557999,0.037510931916969505,0.0414336885378602
0.0386667062354676,0.037680225429003594,0.04157892172598375
0.0390805724634245,0.03785079619660371,0.04184987342943072
0.0391759527627972,0.03791028221765246,0.041886276198368995
0.0390770597705109,0.03794215059374079,0.041859099916017925
0.0392024138952837,0.03783906677144133,0.04179877406743971
0.0392361637424586,0.03789711440264029,0.04179699946611895
0.0392418521176199,0.03780244345818592,0.04176554757184201
0.0392707092043651,0.037684598614916937,0.04173179217422383
0.03923350204368,0.03769440502933883,0.04168635255809208
0.0392160435897643,0.03760945073176413,0.04166769686973634
0.0391016850611326,0.037783017511359276,0.041692874334961466
0.0390839982523334,0.03786934357576938,0.04174131544798079
0.0394045466499413,0.03784300817998627,0.041733004318218206
0.0394468381868709,0.037741063229559356,0.041644725908504515
0.0393215526761764,0.03774406721527581,0.041622629338295705
0.0393104104546043,0.037724178744272405,0.04151469310292441
0.0391182842210133,0.0376473404343,0.04150591437882525
0.0391013624197165,0.037600748041027775,0.04145420197658887
0.0389135439204351,0.03761423632401597,0.041484312948994434
0.0389760120078668,0.03736735352595119,0.04136223948721063
0.038834392463229,0.037344691278829986,0.04134412455803932
0.0386698833588885,0.03731586244281432,0.041365542219186625
0.0387527988105463,0.037490068877333665,0.04147346610109483
0.0388860204037071,0.0374279184305139,0.0414778052017729
0.0389063068469155,0.037473856772740344,0.041476919205977146
0.0388931661436052,0.037547925540094486,0.04146754772035984
0.0387856258734693,0.03754001548548728,0.04152799032277308
0.0389498301250694,0.03752709079793766,0.041519241978903894
0.0387768263610987,0.03751447814335948,0.04151203610868105
0.0387563385537942,0.03756898852145907,0.041428753967477486
0.0388903526608392,0.03754854693247457,0.04143562636707772
0.0390108634764082,0.037482907755197845,0.04139102148133236
0.0390543291892045,0.03768120809071371,0.04157343504907709
0.0392144593925127,0.03775207102140187,0.04162397212647033
0.0391793504165571,0.037737315595525685,0.04166958106326526
0.0392520179846017,0.03759395659750825,0.04158606524245421
0.039194300461871,0.037713325793227975,0.04156038719219887
0.0390783912582747,0.03777330127261403,0.041627029247065
0.0391905214451232,0.037827831568600284,0.04171429645072034
0.0394794775662246,0.03787286224066797,0.04173131047752391
0.0395021805220913,0.03786335499176852,0.041650550195460594
0.0394709069025005,0.037960737448555444,0.041705232927647884
0.0394118170558038,0.03791841393453336,0.04162350435681729
0.0393549893112508,0.038049650306241876,0.04169934264138837
0.0392784726613378,0.0381049516970873,0.04176890381668692
0.0393254689369198,0.03825005409155682,0.041869402025388934
0.0393854615063672,0.03840777645948059,0.0421191161096429
0.0394525784504634,0.03845835760714325,0.042059475978226554
0.0396024569709976,0.038433681495951104,0.04205516369107277
0.039396583719014,0.03831922706808172,0.04199640377072773
0.0394705006942411,0.03828218375818153,0.04196626722751685
0.0395782188539772,0.03831992113337904,0.04202794629691032
0.0398010388488834,0.03838044569493584,0.04198566043593064
0.0398205203549448,0.03839084554901391,0.04195985233501136
0.03988963643852,0.03833884506736438,0.04185512368597261
0.0397215835090543,0.038382263657764315,0.04179548340894338
0.0397218393062706,0.03833712880943634,0.04174285505741116
0.0397190379639993,0.0383165805273783,0.04169268231506222
0.0393400005040154,0.03809845511832666,0.04162831692711484
0.0392825774746903,0.0381321138180529,0.04166723724008129
0.0393617045715718,0.03812648617006352,0.04174688054534391
0.0395575896185166,0.038012079085334514,0.041810170760144205
0.0395856226557163,0.037938179592061756,0.04175071266410433
0.0394653451544238,0.038066917483779696,0.041926886012320426
0.039702341527786,0.0381106553018016,0.04200756729875588
0.0398322466430037,0.03797114794823249,0.04206102408179608
0.0401075929468502,0.03809552779146406,0.04220086804159177
0.0401747189866591,0.03798754787501583,0.04213789354720289
0.0402008461546226,0.038018333005122064,0.042127356336950514
0.0401888864030132,0.03794783039583535,0.04199645444701714
0.0400865538486908,0.03806740908047065,0.04192961597835368
0.0399579015448252,0.037910991178732326,0.0418357876007102
0.0399615936149923,0.03790002273127924,0.04181731185706103
0.0399640876262114,0.037987079960114224,0.04182400965070975
0.0401454072582306,0.0379545164127588,0.04176727600377497
0.0402126613205997,0.03801006691421294,0.0418168378154464
