time,price,variance
2.103174603174602919e-01,8.778628711672872953e+01,5.074142576926057857e-02
2.142857142857142738e-01,8.861586897372491478e+01,5.070950350512057336e-02
2.182539682539682557e-01,8.998673162730582931e+01,5.079052292564527338e-02
2.222222222222222099e-01,9.125057887134727252e+01,5.064854729098874908e-02
2.261904761904761640e-01,9.023685617442689022e+01,5.077263195881498437e-02
2.301587301587301460e-01,8.990691092791509220e+01,5.076665643786480026e-02
2.341269841269841279e-01,9.039622689289049617e+01,5.071334804524394585e-02
2.380952380952380820e-01,9.172249694156491273e+01,5.077631155297802207e-02
2.420634920634920362e-01,9.116689136011609662e+01,5.090870908982647602e-02
2.460317460317460181e-01,9.099263948775539745e+01,5.101843299934630260e-02
2.500000000000000000e-01,8.963648314374862025e+01,5.125396559811936509e-02
2.539682539682539542e-01,8.818419484221139726e+01,5.133688184278433625e-02
2.579365079365079083e-01,8.927751933730669975e+01,5.135788551325266849e-02
2.619047619047618625e-01,9.108890544375205423e+01,5.121733022055244278e-02
2.658730158730158721e-01,9.106144072999539674e+01,5.125765528582528624e-02
2.698412698412698263e-01,9.244110637954032939e+01,5.116502862896926684e-02
2.738095238095237804e-01,9.298608635211165563e+01,5.114660997699874839e-02
2.777777777777777901e-01,9.220223355110906027e+01,5.126144289067385840e-02
2.817460317460317443e-01,9.274591957645714047e+01,5.112960123070069834e-02
2.857142857142856984e-01,9.486899254212380583e+01,5.127369098176316059e-02
2.896825396825396526e-01,9.488928710129037825e+01,5.114691698086994143e-02
2.936507936507936067e-01,9.709858032020270002e+01,5.088110693727640466e-02
2.976190476190476164e-01,9.361842959399724862e+01,5.120625089130208946e-02
3.015873015873015706e-01,9.479042309398127486e+01,5.124061481993132799e-02
3.055555555555555247e-01,9.497698803496327002e+01,5.130655904405961171e-02
3.095238095238095344e-01,9.464121244107873565e+01,5.140035193030646071e-02
3.134920634920634885e-01,9.483402100905237830e+01,5.138672770603865819e-02
3.174603174603174427e-01,9.224708025920506316e+01,5.141217498794318358e-02
3.214285714285713969e-01,9.202475493120009276e+01,5.143163635334805500e-02
3.253968253968253510e-01,9.256249068297725557e+01,5.131666692452196282e-02
3.293650793650793607e-01,9.460389269258769218e+01,5.132650156462299079e-02
3.333333333333333148e-01,9.397482604385785976e+01,5.134004464737762508e-02
3.373015873015872690e-01,9.296394887529831408e+01,5.129038597372160418e-02
3.412698412698412787e-01,9.236779190262858208e+01,5.128134926892642664e-02
3.452380952380952328e-01,9.364974449381065824e+01,5.126198618353178943e-02
3.492063492063491870e-01,9.415811881715919185e+01,5.116390436129717584e-02
3.531746031746031411e-01,9.351783120787912651e+01,5.109556690856525279e-02
3.571428571428570953e-01,9.427216983947037932e+01,5.108472705694413335e-02
3.611111111111111049e-01,9.447105620553033134e+01,5.110371696303167566e-02
3.650793650793650591e-01,9.585271379651831580e+01,5.096784751575512279e-02
3.690476190476190133e-01,9.496933142643523240e+01,5.095591411844244828e-02
3.730158730158730229e-01,9.459647782884881906e+01,5.100399395451487433e-02
3.769841269841269771e-01,9.413852161555811904e+01,5.084948880157347251e-02
3.809523809523809312e-01,9.226859056978175033e+01,5.077691902126760248e-02
3.849206349206348854e-01,9.272453454620594471e+01,5.066449949569162142e-02
3.888888888888888395e-01,9.313600038141856885e+01,5.061714448657105708e-02
3.928571428571428492e-01,9.321041799347106860e+01,5.065249333151351785e-02
3.968253968253968034e-01,9.296841339880968746e+01,5.084767893498893382e-02
4.007936507936507575e-01,9.118409654742232817e+01,5.105034736859732913e-02
4.047619047619047672e-01,9.070557234064811780e+01,5.105640036336635268e-02
4.087301587301587213e-01,9.032966995277448063e+01,5.107425505314439756e-02
4.126984126984126755e-01,8.936863184488638012e+01,5.100349706177078474e-02
4.166666666666666297e-01,8.922851568240699294e+01,5.100870670829443093e-02
4.206349206349205838e-01,8.980805493998522593e+01,5.094039501193808883e-02
4.246031746031745935e-01,9.231600974862541875e+01,5.084231280457328361e-02
4.285714285714285476e-01,9.261240326258958078e+01,5.072481344253586960e-02
4.325396825396825018e-01,9.301893970490451125e+01,5.076747837825949794e-02
4.365079365079365115e-01,9.298818131744219784e+01,5.095812063652320478e-02
4.404761904761904656e-01,9.055094322661061312e+01,5.107735145695252443e-02
4.444444444444444198e-01,9.058244629611236576e+01,5.112449256509754569e-02
4.484126984126983739e-01,9.072596170677554994e+01,5.120087125375683001e-02
4.523809523809523281e-01,9.403619982666202759e+01,5.097102180729987803e-02
4.563492063492063378e-01,9.384735500162641131e+01,5.100844800770298892e-02
4.603174603174602919e-01,9.431924218650351577e+01,5.098454682077894345e-02
4.642857142857142461e-01,9.434110461665591174e+01,5.099514057791937338e-02
4.682539682539682557e-01,9.285299735721132208e+01,5.097908479325149317e-02
4.722222222222222099e-01,9.444310791897606805e+01,5.089694590986149764e-02
4.761904761904761640e-01,9.552705753640675823e+01,5.090124746130883504e-02
4.801587301587301182e-01,9.667719789095423266e+01,5.102006889034731846e-02
4.841269841269840724e-01,9.550355315617143503e+01,5.119892546005158640e-02
4.880952380952380820e-01,9.750304960403117605e+01,5.135998401241049366e-02
4.920634920634920362e-01,9.564040024053265654e+01,5.135978136178332570e-02
4.960317460317459903e-01,9.651497223178284912e+01,5.142034457310217660e-02
5.000000000000000000e-01,9.965482915448500023e+01,5.128094056010459173e-02
5.039682539682539542e-01,9.832784244290077424e+01,5.161703715800219222e-02
5.079365079365079083e-01,9.760480232757581120e+01,5.155096018717961887e-02
5.119047619047618625e-01,9.781484535037624539e+01,5.143366698604474180e-02
5.158730158730158166e-01,9.718419581840460353e+01,5.138978287776138631e-02
5.198412698412697708e-01,9.512471523213525870e+01,5.123232292219844636e-02
5.238095238095237249e-01,9.528681356908030864e+01,5.115762365771663739e-02
5.277777777777777901e-01,9.392352185695011713e+01,5.113503802236897544e-02
5.317460317460317443e-01,9.462789712492875083e+01,5.111535577972788763e-02
5.357142857142856984e-01,9.346462260696753788e+01,5.121855502109570052e-02
5.396825396825396526e-01,9.562217014977414919e+01,5.133487768478072616e-02
5.436507936507936067e-01,9.462771181303745038e+01,5.150295352677630722e-02
5.476190476190475609e-01,9.426129298313432514e+01,5.144858553636221660e-02
5.515873015873015150e-01,9.543249659766816251e+01,5.127354588724134660e-02
5.555555555555555802e-01,9.383958956016529385e+01,5.141704582112173461e-02
5.595238095238095344e-01,9.421322249879170840e+01,5.123185911006108983e-02
5.634920634920634885e-01,9.605522345445754695e+01,5.135993268136489903e-02
5.674603174603174427e-01,9.394404235959700600e+01,5.161510017239745451e-02
5.714285714285713969e-01,9.426085267421029812e+01,5.153732841531891845e-02
5.753968253968253510e-01,9.468039035892427080e+01,5.130047581560374242e-02
5.793650793650793052e-01,9.581188739718383829e+01,5.140682983611469942e-02
5.833333333333332593e-01,9.420228500046204090e+01,5.147541448721566770e-02
5.873015873015872135e-01,9.250814655631533867e+01,5.171713072188936777e-02
5.912698412698412787e-01,9.326994817441057251e+01,5.147511883620467521e-02
5.952380952380952328e-01,9.373456802306216673e+01,5.137385542319194975e-02
5.992063492063491870e-01,9.413861637758805045e+01,5.135116918446917811e-02
6.031746031746031411e-01,9.467392767366432338e+01,5.132688769599341727e-02
6.071428571428570953e-01,9.382754220654611288e+01,5.131452133171535146e-02
6.111111111111110494e-01,9.420728519969900105e+01,5.136970603678144703e-02
6.150793650793650036e-01,9.467089432795170012e+01,5.121134077129478601e-02
6.190476190476190688e-01,9.377968119671656666e+01,5.123987343590845345e-02
6.230158730158730229e-01,9.637802199185435370e+01,5.111678380788713116e-02
6.269841269841269771e-01,9.710102384196788705e+01,5.114206174792287202e-02
6.309523809523809312e-01,9.553626937018114518e+01,5.131017943635928641e-02
6.349206349206348854e-01,9.650543716812551054e+01,5.111915950667374198e-02
6.388888888888888395e-01,9.524404674053607778e+01,5.099490316978826793e-02
6.428571428571427937e-01,9.638634576403204335e+01,5.109237598869596081e-02
6.468253968253967479e-01,9.806073344358154031e+01,5.104653387106918710e-02
6.507936507936507020e-01,9.699233831250226956e+01,5.100852638034115982e-02
6.547619047619047672e-01,9.840224721511893335e+01,5.112711328576138164e-02
6.587301587301587213e-01,9.905432358701263240e+01,5.110751182262254777e-02
6.626984126984126755e-01,1.002934795154270944e+02,5.119002598432503132e-02
6.666666666666666297e-01,1.031165501903682582e+02,5.105846687778899107e-02
6.706349206349205838e-01,1.028315642587653542e+02,5.132576355585728722e-02
6.746031746031745380e-01,1.018051085084472902e+02,5.159123698455753831e-02
6.785714285714284921e-01,1.005904329829964468e+02,5.161770970097068895e-02
6.825396825396825573e-01,9.949481733415301221e+01,5.179009099608315736e-02
6.865079365079365115e-01,9.945687587483685377e+01,5.186863875910913135e-02
6.904761904761904656e-01,1.000172125267683185e+02,5.200679863462470687e-02
6.944444444444444198e-01,1.004882348719335567e+02,5.185891317952395774e-02
6.984126984126983739e-01,1.017613802185525884e+02,5.187743656542348480e-02
7.023809523809523281e-01,1.018540538013167804e+02,5.200056994304367436e-02
7.063492063492062822e-01,1.040783892337675383e+02,5.166943727118197827e-02
7.103174603174602364e-01,1.037598242030362741e+02,5.153502811146728341e-02
7.142857142857141906e-01,1.079537628612023212e+02,5.108188740261751515e-02
7.182539682539682557e-01,1.089987321527984534e+02,5.099983663943672557e-02
7.222222222222222099e-01,1.077558222021730074e+02,5.114524086518772161e-02
7.261904761904761640e-01,1.062013350966888652e+02,5.140233336377669077e-02
7.301587301587301182e-01,1.070131857348293778e+02,5.137147953870074835e-02
7.341269841269840724e-01,1.067496356846693857e+02,5.158336697482876487e-02
7.380952380952380265e-01,1.079238514586160136e+02,5.135500699925173856e-02
7.420634920634919807e-01,1.087341994451235081e+02,5.110526333746037708e-02
7.460317460317460458e-01,1.087002932524630836e+02,5.109921244965408282e-02
7.500000000000000000e-01,1.074753492100495151e+02,5.120250515182816348e-02
7.539682539682539542e-01,1.052557941425884138e+02,5.130166257462027285e-02
7.579365079365079083e-01,1.046631905489561660e+02,5.107288795533174858e-02
7.619047619047618625e-01,1.060239170011841168e+02,5.099668346866948615e-02
7.658730158730158166e-01,1.064244976457790131e+02,5.081679314066615827e-02
7.698412698412697708e-01,1.046343115576728735e+02,5.098435864407517559e-02
7.738095238095237249e-01,1.049685028296556482e+02,5.101329440228018208e-02
7.777777777777776791e-01,1.056221435509021944e+02,5.086605252321615284e-02
7.817460317460317443e-01,1.043798331721508958e+02,5.086217636055681557e-02
7.857142857142856984e-01,1.046839885601257123e+02,5.071751521033337345e-02
7.896825396825396526e-01,1.048465650076005176e+02,5.070283827179698777e-02
7.936507936507936067e-01,1.032353699275712842e+02,5.089844337403658797e-02
7.976190476190475609e-01,1.038369660914916466e+02,5.074813214152449486e-02
8.015873015873015150e-01,1.047426134571701084e+02,5.076731887169144003e-02
8.055555555555554692e-01,1.064424372988338945e+02,5.062223284702851989e-02
8.095238095238095344e-01,1.081226679660974810e+02,5.044776396112417988e-02
8.134920634920634885e-01,1.061125737686441255e+02,5.053033450632022500e-02
8.174603174603174427e-01,1.047888071145638094e+02,5.046767533061118083e-02
8.214285714285713969e-01,1.056320763608835023e+02,5.036152311611248600e-02
8.253968253968253510e-01,1.064794568718141790e+02,5.017711874936078842e-02
8.293650793650793052e-01,1.073341567341372524e+02,5.038017319668224719e-02
8.333333333333332593e-01,1.134257868444322810e+02,5.011060694303175883e-02
8.373015873015872135e-01,1.144257793319691672e+02,4.998446390222707758e-02
8.412698412698411676e-01,1.163551169064678703e+02,4.993065945600073247e-02
8.452380952380952328e-01,1.180139829201022650e+02,4.985009822121531237e-02
8.492063492063491870e-01,1.191868631478623257e+02,4.977796962401741937e-02
8.531746031746031411e-01,1.187463202148298933e+02,4.987575973804127261e-02
8.571428571428570953e-01,1.201083958845756428e+02,4.991515696985276973e-02
8.611111111111110494e-01,1.188955713183743370e+02,4.990521757445855189e-02
8.650793650793650036e-01,1.185862517328201875e+02,4.985208087637726937e-02
8.690476190476189577e-01,1.178652052964972796e+02,4.985329797377070077e-02
8.730158730158730229e-01,1.180869205714629402e+02,4.956772885489245384e-02
8.769841269841269771e-01,1.220721296404913545e+02,4.922309647791058007e-02
8.809523809523809312e-01,1.190143551074916530e+02,4.952210540582717424e-02
8.849206349206348854e-01,1.202523930028155235e+02,4.967560461341800210e-02
8.888888888888888395e-01,1.176457697455279146e+02,4.975982506964232721e-02
8.928571428571427937e-01,1.169532740963583421e+02,4.986409977765614981e-02
8.968253968253967479e-01,1.188450100487054897e+02,4.982596609017153622e-02
