Real,Final,Averege
0.04,0.04227182069391658,0.04467669310074588
0.0400447584182092,0.042422462973219714,0.044658120212015165
0.0400917466378821,0.04245259849201128,0.0446408388620825
0.0399947188255567,0.042413332848243585,0.044681342464354915
0.0400410875987832,0.04239449796559255,0.04466525088025753
0.0397278428781677,0.04239127118580078,0.04465615338658984
0.0399529103274471,0.042559054284149925,0.0447013634251528
0.0397084854849087,0.04278265552447218,0.0446853596620061
0.0397514533827783,0.04281144705197381,0.044657622415490136
0.0395941447935967,0.04277805024274692,0.044627210449171104
0.0395370771696042,0.04275127579844317,0.04459444748479578
0.0396293410517783,0.0426391504165517,0.044565868772142185
0.0394650143193231,0.04271378691841065,0.044605365574100705
0.0393570369777564,0.04276295456235575,0.044676438489072136
0.0393534165212414,0.042934570716067044,0.04469616962938666
0.0394895351695026,0.042715462545270595,0.044696812159977145
0.0395880879757392,0.04254553123567607,0.04466616612960963
0.0395571719959848,0.04255526200702799,0.044646619730279585
0.0397773028971194,0.04240530929156682,0.04462388666000046
0.0395681153323826,0.04249306052228243,0.044659606188132715
0.0397152883134776,0.0424517250642179,0.044649761337749894
0.0398376386075077,0.04237828437666304,0.04462911776167637
0.0398555317107947,0.0422694089443398,0.04460581136581274
0.0399125374035702,0.042307947715186284,0.04461470472735283
0.0399700713316152,0.042261037067720865,0.044598111712663126
0.040103848418335,0.04224623425111632,0.04456701216536119
0.0398967755637671,0.04217027258672784,0.04457895021917918
0.039822066880092,0.0419909430890268,0.04455194226990053
0.0396529015643464,0.04175061573299279,0.04455010704541416
0.0395698508828509,0.04156468848855162,0.04455729552831025
0.03988087286644,0.041522236389054605,0.04453475918394417
0.040040534542049,0.0415224383520224,0.04453865813638616
0.040029162704941,0.04165558945884303,0.04451889556395168
0.0400161443121719,0.04156302511735411,0.04455984667782104
0.0399309837385205,0.04155158967212916,0.044552840540279075
0.0399004376786826,0.04169492855786684,0.044550127853523344
0.0397410233179989,0.04178543275551087,0.04456193799383963
0.0398286991680562,0.04160028675116736,0.04454985111006002
0.0399898467915132,0.04144829527215439,0.044522737391184
0.0400397251806254,0.041470936712551205,0.04450085292330077
0.0400149460192528,0.04143133040031584,0.04456219593808962
0.039965953245093,0.04145672137558175,0.04454719148311497
0.0398578902422972,0.04130720477008106,0.044545991273253094
0.0399617255918887,0.041235301371336054,0.04452133781654231
0.0401419115682636,0.0413383293814046,0.044508804167368604
0.0399237107882882,0.0414841223344537,0.0444908528151219
0.0398965488400089,0.04162718474279642,0.044602928607629516
0.0399430205654361,0.04165824602187865,0.044601187685387955
0.0397915673912103,0.041606349872929146,0.0446328274887126
0.0399818477017012,0.041611857025650005,0.044611399666096375
0.0398947599322398,0.04160558285003775,0.04459916165302172
0.0397166147386635,0.041559989874074076,0.04456167775352806
0.0395406658826751,0.04169194770479511,0.04457027921841086
0.0397131307674962,0.04169174510436084,0.04454590732644991
0.0397122999993708,0.04178687260388481,0.044565827051472454
0.0397987492217508,0.041808364280406074,0.044547732694322086
0.0395320387244576,0.04183248442865515,0.04452510903297962
0.0394663816772798,0.04177362442452875,0.044498393291104436
0.0392897603068288,0.04184814013035862,0.04453548751909096
0.0395267320564258,0.041634053210544204,0.04451148759120011
0.0394028790542771,0.041553219040869775,0.044512253623812
0.0395348146635429,0.04168027852962622,0.0445593506583505
0.0398171154834522,0.04186503972679973,0.04454654952273706
0.0398841708420077,0.041710947223477596,0.044518887083974515
0.0399265811019249,0.041600851147449394,0.04449960586032359
0.0397962685541926,0.04155996746557894,0.044485042866515306
0.0400357499964629,0.04148929816119078,0.04447450310683143
0.0399218446227603,0.04146966967642175,0.044511824020082365
0.0399330750207568,0.04146875650590798,0.044604045603448765
0.0400645098961351,0.04167008318625506,0.044661625011630006
0.0402539692810505,0.04162174972445101,0.0446546003956747
0.0403124595368842,0.04174143670530864,0.04464158443061977
0.0401806270534322,0.041719264205106604,0.044623688384022364
0.0400776946503578,0.0414972886582303,0.04459848963486471
0.0399048686250884,0.04117865435958309,0.04458505703138684
0.039892336691054,0.041230271448847236,0.044557133000734536
0.039841762126498,0.04105430323769456,0.04452899238039943
0.0397759752144716,0.041193393659124035,0.04452601363544938
0.0397822972533208,0.0410565350679407,0.04456658536102242
0.0399176424432299,0.04076466060444903,0.04454086359848022
0.0398684784236346,0.04095975990893975,0.04453074542967066
0.0398456641136811,0.040834288141010366,0.04461698192434288
0.0399554035963998,0.04067604521089329,0.04459139217868192
0.0401188804907274,0.040728895079469946,0.044559147523934514
0.0400877379759512,0.04088441280661362,0.044537535082037706
0.0401589342704653,0.040835298524534845,0.04451191903098356
0.0400932739861795,0.04079888520919648,0.044482035325439206
0.0400212583754998,0.04079771125177584,0.044456369845842024
0.040165444134067,0.04080172878671044,0.04445412551673056
0.0401094586704819,0.040761764439043356,0.04444243737979084
0.0400401406870095,0.040587426654474894,0.04442404094712105
0.0402123120389645,0.04039856674208839,0.044403876094414645
0.0400976168277824,0.04033319367540312,0.04438246489929442
0.0400169550234465,0.040305110061288875,0.044383114130358274
0.0399037578734352,0.04022466060967532,0.04436110680609569
0.0398265293913894,0.040289569267307035,0.044337508560982127
0.0398230441280014,0.04039975048826119,0.04431809276510319
0.039580670508812,0.040310772207126096,0.044305316227173853
0.0396524862555891,0.040241070934826054,0.04429610572552885
0.0394053333393299,0.040213912118802646,0.044314352463520675
0.0394564499132535,0.04042243747736778,0.044311739697504876
0.0392285379084827,0.04050838496293094,0.04433145942448536
0.03913479244034,0.040459415734372194,0.04431411834656733
0.0389661836474614,0.04053207797505582,0.044308657538460944
0.0391008290962697,0.04065574624313589,0.04453577581426185
0.0391038929982964,0.04061005067008601,0.04454817963201649
0.039062269739875,0.04038617555278494,0.0445183168606573
0.0390921629282503,0.04039913861853947,0.04454856735272463
0.0391369340740891,0.04045618671861534,0.04461371919238565
