mu,kappa,theta,sigma,rho,lambda,mu_j,sig_j
0.1812789631692699,2.264391051327153,0.04624054587726019,0.008796896799915513,-0.4946619227155652,0.005540547719455231,-0.0941031101833923,3.162277660168379e-08
0.11835269507491934,1.9448569788260186,0.04582635686139866,0.007880291763298887,-0.5022013591879586,0.010983716416861383,-0.09410310935040543,3.162277660168379e-08
-0.0022613536121068867,0.2093034912495605,0.04128956267179907,0.008297003014928972,-0.42658128542925144,0.005030920919970531,-0.09410310886253674,3.162277660168379e-08
-0.04408006208855164,0.8114237930617907,0.04512490364195287,0.008867900180788842,-0.41941166986055745,0.005448332475573843,-0.09410310766621258,3.162277660168379e-08
-0.1856718053437368,1.552605412549378,0.044591388520180256,0.008723177678685492,-0.42777687092387956,0.00422147853539745,-0.09410310972111842,3.162277660168379e-08
0.04753689177133843,0.49369680959399076,0.03945107455840427,0.00826012782005149,-0.4446448356362613,0.002410636020653799,-0.09410310834970011,3.162277660168379e-08
-0.03772064981845606,1.686328223552072,0.041313380063364026,0.008675085692847606,-0.4399239393529299,0.007186657750622068,-0.09410310953039355,3.162277660168379e-08
0.2565691642061717,1e-06,0.0375772873470902,0.008135755647592793,-0.45107387290439205,0.0031365931644599145,-0.09410310553992851,3.162277660168379e-08
0.15861955398118294,1.9611001404723403,0.04162157014759982,0.009880198904647421,-0.4598537482955563,0.007677500508416222,-0.09410310565944308,3.162277660168379e-08
0.23577380052775898,0.02222890982551081,0.1264723231080882,0.008988732200029407,-0.5064163891720143,0.007529614904858133,-0.09410310266003427,3.162277660168379e-08
0.09307350666141842,1e-06,0.040534068917021354,0.009085618361448415,-0.46451637476370494,0.009485193771523952,-0.09410310362586381,3.162277660168379e-08
0.010362703583338684,0.8604108376716786,0.045240859345408446,0.009000163106049256,-0.4667427604339534,0.006556765797068579,-0.094103102197863,3.162277660168379e-08
0.35195710835148963,0.019451579039931555,0.01951560476373923,0.008877513172983341,-0.49397976059495535,0.0042095142453481595,-0.09410310012764166,3.162277660168379e-08
0.2634343771915205,1.0814056795701983,0.048469330235448554,0.008841629684507362,-0.4947418684802877,0.013025462199586878,-0.0941030991094597,3.162277660168379e-08
0.001207767349162614,0.10058403475123483,0.04595938688466634,0.008590882316602887,-0.4941334124766791,0.005133545676329111,-0.09410309629175281,3.162277660168379e-08
0.17118764705681316,1.884832899421602,0.04714537408673917,0.008775501600271213,-0.4412748231020407,0.007761647721199975,-0.09410309939242337,3.162277660168379e-08
-0.1859125913512087,2.2803216666799946,0.046613351589212114,0.008415121333781432,-0.46447509195135944,0.0069820526892095894,-0.09410309914963058,3.162277660168379e-08
0.03988512876529371,0.2586689360172454,0.0482573322641294,0.008106884011066025,-0.48282823596450974,0.004310754541507636,-0.09410310139527832,3.162277660168379e-08
0.08426829424675268,0.42905919584930735,0.04862879418938846,0.008806928262611138,-0.4467646121069723,0.007039224272645581,-0.0941030981049498,3.162277660168379e-08
-0.04365649198746809,1.1785747467910515,0.048309760421804966,0.008856938016289957,-0.4832824549558263,0.008034316296079548,-0.09410310017311412,3.162277660168379e-08
-0.06591851228011289,1.5165176113395176,0.04756080741973799,0.008417605955206433,-0.5078152212742374,0.0051474430798182725,-0.09410310143100409,3.162277660168379e-08
0.14235216834084102,0.17982783076783201,0.04818935967136015,0.00831161538789871,-0.4699247461074173,0.006028628398030035,-0.09410310318555354,3.162277660168379e-08
0.029664912473707027,0.3966595654157495,0.04237138435399555,0.008920073546891512,-0.47961967205928446,0.0044923533577747275,-0.09410310807471076,3.162277660168379e-08
0.1174006648415961,0.9116389293323672,0.043137457522954274,0.008828178220967394,-0.5288103474317561,0.006461661187089345,-0.09410311059352977,3.162277660168379e-08
0.2043326759756617,1.3051094558321563,0.04195434986720046,0.00843393606096281,-0.5254102701181106,0.005330348689769158,-0.0941031117795871,3.162277660168379e-08
0.062112994730675775,1e-06,0.03741145397802089,0.008805244668126802,-0.45272530590030363,0.006702986985220324,-0.09410311073786565,3.162277660168379e-08
0.1537609470045811,1.1357585769408705,0.04354233597775179,0.008963133943543249,-0.41255885941410364,0.007579825370440826,-0.09410310971679824,3.162277660168379e-08
-0.0030102002987133503,2.5362855257261816,0.04321275885369723,0.008511045710624741,-0.4574747711575305,0.005313135310996642,-0.0941031072771995,3.162277660168379e-08
-0.045222333146978176,0.9721327642807305,0.04310547457440166,0.008070040704001382,-0.4082443396914215,0.004691232506230652,-0.09410310532309066,3.162277660168379e-08
-0.04514250664836572,0.4788439138004203,0.04096990634764983,0.008035638055308745,-0.4271987641339139,0.0036802910701983806,-0.0941031051867602,3.162277660168379e-08
0.14151710392449454,1e-06,0.04209187543696251,0.008656974255115597,-0.4180497332901268,0.005352142952070862,-0.09410310708125114,3.162277660168379e-08
