mu,kappa,theta,sigma,rho,lambda,mu_j,sig_j
-0.45179261421664935,0.510085172785041,0.033670365589203985,0.010703532115206148,-0.07144074547518384,2.0489803662660026e-161,-0.31079268208679733,3.162277660168379e-08
-0.6070823067316642,0.04193198983242841,0.07835710185518437,0.011048638121036881,-0.11648380619305672,1.0,-0.310792689356359,3.162277660168379e-08
-0.7062584951460518,3.0635576684654797,0.03680554938106627,0.012197236146682734,-0.12203660669822089,8.017810110429645e-151,-0.31079268921096403,3.162277660168379e-08
-0.4715599506536317,1e-06,0.035457414619941494,0.010763389950810463,-0.16222524633687826,1.0,-0.3107926866299019,3.162277660168379e-08
-0.42735441039881433,1e-06,0.004804813988596328,0.010808999520342774,-0.0859394070012028,2.90453964315143e-152,-0.31079268662535503,3.162277660168379e-08
0.07584359865072066,1.5019663418531755,0.0367545653771219,0.011738308495830565,-0.138111682318298,1.0,-0.31079268098498286,3.162277660168379e-08
-0.4015229447377042,3.1509552880317284,0.03764235201644123,0.011002643386326916,-0.10831605668229355,3.1352369254460554e-145,-0.3107926808651049,3.162277660168379e-08
-0.708343390734053,1e-06,1e-06,0.010362583473037864,-0.08514024358898403,1.0,-0.31079268018110623,3.162277660168379e-08
-0.3586629189274346,1.040188616469897,0.038492241216862205,0.012198546302358955,-0.1131969005664995,8.16313670578155e-146,-0.3107926778051952,3.162277660168379e-08
-0.48511366009282747,1e-06,0.03480743078414236,0.010757171501959062,-0.10471076500819931,1.0,-0.31079268080736044,3.162277660168379e-08
-0.27688200060879764,3.5645987509564736,0.03980572099807939,0.012246729657743401,-0.058727377716238476,4.230426377720559e-140,-0.3107926785799414,3.162277660168379e-08
-0.3827234740085468,0.5619239107895263,0.03786941088082364,0.010202340933806441,-0.16365502140692453,0.9999999999999999,-0.3107926827163648,3.162277660168379e-08
-0.3499563524362742,0.7057558884506464,0.041576347832066006,0.010830039319745547,-0.1861525202782014,5.312521862031376e-139,-0.3107926868713109,3.162277660168379e-08
-0.48079464798544486,2.5247251799381623,0.04152748212393541,0.011035306683424749,-0.259837299067752,1.0000000000000002,-0.3107926837119955,3.162277660168379e-08
-0.38472245541855965,1.2844260854608043,0.04288422977545526,0.010787893364620927,-0.20308615194922877,8.950859204006659e-131,-0.31079268824465356,3.162277660168379e-08
-0.9026951191043799,0.32136901928198525,0.03084688208972412,0.010603803210911924,-0.20586630539541026,1.0,-0.3107926822928532,3.162277660168379e-08
-0.4950522500090731,1.9855157988957122,0.03971509864137281,0.011160336282857815,-0.19104431615138348,1.2583687816534281e-135,-0.310792680431242,3.162277660168379e-08
