Real,Final,Averege
0.04,0.041374753625008504,0.04101129550756046
0.0397282473466571,0.04127215323746737,0.04103532943756051
0.039874206103666,0.04151464336032082,0.0414268038501306
0.0398354412508727,0.04164171018120605,0.04144538207556178
0.0397855533357944,0.041602144229937243,0.041466731465170895
0.0399027687248568,0.04160074375283275,0.0414728020118385
0.0398717432523448,0.04148820224923417,0.041463270484109416
0.0399138482283139,0.04159501197198079,0.04151851563240831
0.0399695654756405,0.041446540714408744,0.04141085830936954
0.0398634678829787,0.04156470369728296,0.04136851838942159
0.039832864494179,0.04144295742695387,0.041301676235782354
0.0397785307098023,0.0414490675292337,0.04127963084004603
0.039860748199197,0.04149208712585569,0.041267851525758174
0.0399322354323461,0.04148797116210525,0.04122811091220915
0.0398029547361307,0.04146918577591517,0.04120925325178932
0.0398646834708902,0.04143191768371561,0.041197449184572806
0.0399767591364356,0.041397149232797054,0.041137001188595555
0.0399254094916812,0.04143483222768422,0.04113769634549673
0.0400106251734418,0.041463432510268926,0.041121040972963756
0.0399411402971445,0.0415371887311661,0.04107796170235364
0.039924460716647,0.041433951275844656,0.041010083853770266
0.0397859588631391,0.04135243764620809,0.04096481101638576
0.0397407909076943,0.04130985303028589,0.04092437243864245
0.0396388857594874,0.041397081727607137,0.04084703985759796
0.0395202112229147,0.04144537718868094,0.04088088865936029
0.0395617681554486,0.04142153216595094,0.04082388781672846
0.0395071525290059,0.04147156316533438,0.04079389119037982
0.0395525155481645,0.04146062262380647,0.04071255682099137
0.0396485981601431,0.041484848654481994,0.04068685711045128
0.0396998463795592,0.04152629682784075,0.04067239639633624
0.0397106145480272,0.041515659502721576,0.040627796748580525
0.0397260440110733,0.041558298152291014,0.04067420995223241
0.0398530021610327,0.041509546867320994,0.040685341473582076
0.0399322803790145,0.04145177374105701,0.04059560276383871
0.0399739186732852,0.04132590905740587,0.04063242814458895
0.0400107211077453,0.04135587606140838,0.04069159152361343
0.0403432614823692,0.04144551604924211,0.04067293959710221
0.0403497390968915,0.041566360350587785,0.04067954087534708
0.0403911257673025,0.04164520831833274,0.0407142458343503
