time,price,variance
9.523809523809523281e-01,1.055273638905801050e+02,9.028184880942631748e-08
9.563492063492062822e-01,1.055467206348700131e+02,1.119134231671697112e-07
9.603174603174602364e-01,1.055674092447599719e+02,6.315139076416144671e-08
9.642857142857141906e-01,1.055892013154136464e+02,6.846371146311206836e-08
9.682539682539681447e-01,1.056116606893566541e+02,1.255593255138274778e-07
9.722222222222222099e-01,1.056297873159756762e+02,1.425633307804596352e-07
9.761904761904761640e-01,1.056499070897822889e+02,1.188202275976817777e-07
9.801587301587301182e-01,1.056697816408756836e+02,8.943634376164847369e-08
9.841269841269840724e-01,1.056894490909655246e+02,1.405967066772790384e-07
9.880952380952380265e-01,1.057148295655505734e+02,8.576063023711684548e-08
9.920634920634919807e-01,1.057365967490275409e+02,1.138247737707848138e-07
9.960317460317459348e-01,1.057547442960760975e+02,9.389297970174627843e-08
1.000000000000000000e+00,1.057776035025243289e+02,1.096377713887073323e-07
